CT,V,AP,RH,RPM_GAS,EX_TEMP,RPM_STEAM,STEAM_PRESSURE,WATER_FR,POWER_1,POWER_2
277.54,75.6,1018.26,57.89,2910.187172,827.7857553,2382.141116,519.6394532,113.5101676,440.87,341.3716767
277.54,75.6,1018.26,57.89,2910.223317,827.7956206,2382.171678,519.6641489,113.5147587,440.87,341.3857424
272.78,59.92,1011.28,88.78,2910.263654,827.8055158,2382.199346,519.6889901,113.5194321,440.87,341.3998427
274.49,60.27,1018.96,72.62,2910.302488,827.8154132,2382.227803,519.7136773,113.5244057,440.87,341.4139866
274.49,60.27,1018.96,72.62,2910.338868,827.8253103,2382.25719,519.7385706,113.5293648,440.87,341.4281706
274.82,66.54,1010,60.36,2910.380612,827.8351656,2382.285035,519.7631877,113.5343387,440.88,341.4428367
276.2,60.07,1014.75,59.41,2910.419744,827.8449948,2382.313754,519.7877853,113.538889,440.89,341.4569917
273.8,48.6,1002.43,67.32,2910.460566,827.8548723,2382.343998,519.8124042,113.5435773,440.89,341.4716965
275.86,59.07,1008.59,81.28,2910.49628,827.8647047,2382.374219,519.837119,113.5483028,440.9,341.4862648
273.38,48.6,1004.45,69.19,2910.53196,827.8745885,2382.40442,519.8617052,113.5531342,440.9,341.5009652
273.95,60.37,1004.96,79.48,2910.567532,827.8844326,2382.434771,519.8864614,113.5580485,440.9,341.5150641
274.96,74.99,1008.25,80.52,2910.609033,827.8942941,2382.463074,519.9109943,113.562937,440.91,341.5293821
272.03,64.69,1007.21,75.75,2910.645104,827.904138,2382.490998,519.9357986,113.567785,440.92,341.5440083
275.89,48.41,1008.49,68.58,2910.687076,827.9139737,2382.520311,519.9603732,113.5728158,440.92,341.5589612
275.04,65.48,1017.66,57.08,2910.729136,827.9238682,2382.547983,519.9851213,113.5776883,440.92,341.5732176
276.26,65.06,1013.58,52.72,2910.769053,827.9337553,2382.577399,520.0098199,113.5825607,440.92,341.5878155
271.53,70.02,1010.33,95.95,2910.810731,827.9436382,2382.605776,520.0346183,113.5872561,440.93,341.6020585
274.92,63.86,1019.19,59.24,2910.851017,827.9534913,2382.63583,520.0592471,113.5920344,440.93,341.6170514
279.84,58.9,1005.24,56.18,2910.891512,827.9633346,2382.666452,520.0838606,113.5969593,440.93,341.6313779
277.65,48.41,1008.54,58.25,2910.9318,827.9731803,2382.695506,520.1085741,113.6016335,440.94,341.6454543
272.18,59.39,1014.82,85.31,2910.968228,827.9830596,2382.723254,520.1333108,113.606626,440.94,341.6606301
276.63,43.77,1011.33,49.3,2911.010411,827.9929506,2382.752053,520.1580386,113.611434,440.95,341.6757189
275.15,68.51,1013.25,72.31,2911.052405,828.0027863,2382.781152,520.1826761,113.6159939,440.96,341.6900588
274.17,48.78,1018.08,75.14,2911.090454,828.0126804,2382.811176,520.2075562,113.6206685,440.96,341.7047051
280.92,59.57,1010.87,62.43,2911.127685,828.0225628,2382.840722,520.2323821,113.6253673,440.96,341.719649
275.31,65.59,1011.16,79.71,2911.168573,828.0324285,2382.871084,520.25692,113.6302627,440.96,341.734399
275.77,65.48,1018.07,51.47,2911.204447,828.0422621,2382.899088,520.2816718,113.6349447,440.96,341.7484827
278.31,64.79,1016.58,60.88,2911.241523,828.0521498,2382.929251,520.3065712,113.639707,440.96,341.7637822
272.53,70.98,1005.48,93.95,2911.279345,828.0619995,2382.958029,520.3311362,113.6446524,440.96,341.7788359
271.31,69.05,1002.46,73.42,2911.317652,828.0718437,2382.986575,520.3559027,113.6492275,440.97,341.7940896
281.19,69.68,1012.6,52.06,2911.354776,828.0817323,2383.015487,520.3804495,113.6538725,440.97,341.8084544
274.95,64.33,1011.34,81.05,2911.390475,828.0915921,2383.043508,520.4051752,113.6587201,440.97,341.8225101
274.95,64.33,1011.34,81.05,2911.429272,828.1014717,2383.073712,520.4297822,113.6633797,440.97,341.8370199
279.27,66.85,1011.11,63.25,2911.464964,828.1113444,2383.101973,520.4546605,113.668262,440.98,341.8517541
275.92,50.16,1003.95,71.3,2911.501819,828.1212202,2383.13114,520.4795685,113.6728583,440.98,341.8659528
272.61,60.27,1018.81,83.27,2911.542906,828.1310942,2383.16091,520.5042763,113.6778171,440.98,341.88047
279.27,66.85,1011.11,63.25,2911.585125,828.1409329,2383.190628,520.528988,113.6825748,440.98,341.8956937
272.42,59.43,1007.12,90.56,2911.626572,828.150794,2383.21856,520.5537674,113.6874407,440.99,341.9107429
276.13,48.06,1013.5,47.67,2911.664538,828.1606757,2383.247897,520.5785308,113.692291,440.99,341.9254303
274.43,65.27,1013.25,55.4,2911.704791,828.1705629,2383.27605,520.6032576,113.6968734,440.99,341.9402119
279.49,69.71,1009.34,56.35,2911.744765,828.1803963,2383.304897,520.6279206,113.7017658,440.99,341.9548884
278.88,54.89,1007.16,46.6,2911.78645,828.1902581,2383.334812,520.6525581,113.7067776,440.99,341.9691352
272.38,49.3,1003.56,83.83,2911.822261,828.2001556,2383.362892,520.6773091,113.7116589,441,341.983204
275.56,58.82,1010.44,70.23,2911.861653,828.2100372,2383.392087,520.7018919,113.7162587,441,341.9980302
274.8,59.87,1018.79,60.79,2911.899546,828.2198876,2383.420625,520.7264805,113.7212153,441,342.0122519
277.94,63.07,1010.75,38.57,2911.93765,828.2297658,2383.448936,520.7512862,113.725933,441,342.0272165
276.43,51.43,1006.3,71.48,2911.97896,828.2396397,2383.477784,520.7759044,113.730777,441.01,342.0414306
278.26,65.34,1014.56,43.4,2912.015448,828.2494995,2383.507544,520.8004351,113.7356387,441.03,342.0555048
274.88,51.43,1011.28,67.38,2912.051478,828.2593694,2383.535262,520.8253129,113.7403647,441.03,342.0704885
278.26,65.34,1014.56,43.4,2912.090174,828.2692641,2383.565534,520.8500498,113.7451646,441.03,342.0857312
277.39,66.93,1017.16,53.75,2912.12922,828.2791596,2383.594783,520.8747395,113.7498636,441.04,342.1009293
277.64,75.6,1017.35,54.78,2912.169945,828.2890109,2383.62302,520.8995926,113.7546009,441.04,342.1150251
275.21,63.21,1012.24,85.14,2912.212374,828.2988922,2383.651609,520.924399,113.7593465,441.04,342.1296641
276.68,62.91,1012.33,60.78,2912.249257,828.3087673,2383.679437,520.9489582,113.7639029,441.04,342.1438875
277.64,75.6,1017.35,54.78,2912.291308,828.3186335,2383.70933,520.9735165,113.7685396,441.04,342.1589673
275.74,59.07,1007.37,79.89,2912.330503,828.3284701,2383.738506,520.9983019,113.7732285,441.05,342.1739076
271.65,58.18,1008.33,95.28,2912.373021,828.338302,2383.767236,521.0231571,113.7779689,441.05,342.1884214
282.82,68.31,1010.44,41.85,2912.410187,828.3481626,2383.796969,521.0477216,113.7828579,441.06,342.2026245
274.47,75.23,1012.43,75.25,2912.451324,828.3580335,2383.825519,521.072343,113.7877931,441.07,342.2166685
274.48,66.25,1009.42,88.17,2912.487487,828.3678952,2383.85517,521.0972367,113.7924854,441.07,342.2315725
276.38,65.12,1016.1,47.57,2912.526684,828.3777549,2383.883763,521.1219322,113.7972887,441.07,342.2464855
274.92,63.94,1017.7,44.92,2912.5634,828.3876266,2383.913096,521.1467008,113.8019329,441.07,342.2605397
273.3,48.78,1018.17,75.36,2912.604094,828.3975124,2383.941335,521.1715225,113.8068595,441.08,342.2748981
277.44,65.59,1010.76,68.67,2912.641205,828.4073628,2383.971148,521.196407,113.8114643,441.08,342.2895002
278.36,60.23,1010.05,53.03,2912.679291,828.4172023,2384.000658,521.2210967,113.8160568,441.08,342.304652
271.99,71.85,1009.5,74.77,2912.717478,828.4270495,2384.029243,521.2459133,113.8208246,441.1,342.3194285
275.6,59.15,1013.31,67.02,2912.757274,828.4369329,2384.058046,521.2704896,113.8257108,441.11,342.3345983
276.96,72.86,1004.86,59.17,2912.796262,828.446805,2384.086655,521.2952115,113.8303226,441.12,342.3497353
274.77,57.17,1010.66,73,2912.837071,828.4566347,2384.114939,521.3200377,113.8350165,441.12,342.3642242
278.12,44.89,1009.18,47.14,2912.877106,828.4665135,2384.143319,521.3446707,113.8397943,441.13,342.379109
283.12,68.31,1010.3,42.29,2912.919131,828.476363,2384.172567,521.3692848,113.8445151,441.13,342.3941677
275.76,65.48,1017.82,54.77,2912.955951,828.4862392,2384.200604,521.3938393,113.8494845,441.14,342.4091666
273.34,73.5,1011.43,89.74,2912.998078,828.4961159,2384.228917,521.4184789,113.854309,441.14,342.4242519
272.17,70.47,1011.07,82.57,2913.035311,828.5059848,2384.25887,521.4433633,113.8589636,441.14,342.4384673
276.82,75.08,1005.93,60.81,2913.075309,828.5158564,2384.288744,521.4681885,113.8637957,441.14,342.4537853
274.91,52.3,1008.72,68.26,2913.117268,828.5256891,2384.318129,521.493098,113.8683584,441.15,342.4683083
273.92,61.87,1009.63,54.16,2913.156805,828.5355194,2384.348255,521.5178656,113.8731558,441.15,342.4825391
281.71,69.04,1008.79,49.32,2913.192428,828.5454135,2384.377148,521.542492,113.8779757,441.15,342.4967358
271.96,69.94,1011.09,80.27,2913.23473,828.5552572,2384.405553,521.5673534,113.8825707,441.15,342.5116543
274.91,52.3,1008.72,68.26,2913.274406,828.5651411,2384.435355,521.5922155,113.8874144,441.15,342.5268374
276.49,59.44,1012.09,57.84,2913.312643,828.5750239,2384.464571,521.6168165,113.8921696,441.16,342.5409205
277.08,66.05,1017.91,59.1,2913.35461,828.5848612,2384.492352,521.6416342,113.8970652,441.16,342.5560835
273.76,61.5,1009.15,68.52,2913.3909,828.5947295,2384.522491,521.6663101,113.9019175,441.16,342.5705135
273.29,68.51,1013.19,77.81,2913.433099,828.6046156,2384.550299,521.6910769,113.9065232,441.17,342.5855509
281.97,69.04,1008.5,47.69,2913.469762,828.6144965,2384.580489,521.7158544,113.9111185,441.18,342.6006493
272.69,65.18,1012.47,80.9,2913.507373,828.6243377,2384.608275,521.7404107,113.915821,441.18,342.6154903
277.61,49.16,1005.01,35.63,2913.549503,828.6342347,2384.637798,521.7651735,113.9207818,441.18,342.6299874
273.39,73.5,1011.37,88.48,2913.588548,828.6441162,2384.666867,521.7897056,113.9254016,441.18,342.6443033
273.39,73.5,1011.37,88.48,2913.629837,828.6540086,2384.695232,521.814366,113.9303221,441.18,342.6589379
271.71,60.27,1015.74,89.76,2913.665954,828.6639018,2384.725873,521.8389109,113.9351594,441.19,342.6737135
279.17,64.79,1016.43,61.05,2913.701532,828.6737563,2384.754423,521.8637852,113.9401664,441.2,342.6886152
274.33,49.16,1003.46,61.04,2913.741541,828.6835971,2384.784205,521.8884534,113.9447405,441.2,342.7030687
272.61,59.87,1019.12,66.12,2913.781155,828.6934258,2384.813477,521.9129922,113.9496875,441.2,342.717682
275.02,60.77,1016.71,69.85,2913.817645,828.7032862,2384.842945,521.93778,113.9544,441.21,342.7323045
277.04,48.41,1008.57,60.73,2913.854333,828.7131801,2384.871523,521.9623746,113.9592774,441.21,342.7467039
276.78,52.3,1008.52,61.23,2913.892247,828.7230652,2384.899479,521.9869115,113.964135,441.21,342.7614179
276.62,65.12,1016,43.24,2913.931582,828.732932,2384.928901,522.0114862,113.9690378,441.22,342.7758481
273.86,59.21,1013.02,73.6,2913.969947,828.7428043,2384.957999,522.0363389,113.9736472,441.22,342.790986
271.74,60.27,1015.82,88.96,2914.010234,828.7526586,2384.987081,522.0611127,113.9782287,441.22,342.8057869
277.22,67.9,1005.73,57.29,2914.0479,828.7625223,2385.015502,522.0860141,113.9828506,441.22,342.8203455
276.15,63.21,1012.31,76.44,2914.084202,828.7723712,2385.044162,522.1109139,113.9876333,441.23,342.8355991
272.71,59.43,1005.68,83.52,2914.121867,828.7822644,2385.074042,522.1356656,113.9925414,441.24,342.8500082
272.91,61.86,1012.8,92.69,2914.163042,828.792117,2385.102135,522.1603922,113.9975564,441.24,342.864085
276.32,69.71,1009.39,67.05,2914.204604,828.8019912,2385.132326,522.1850002,114.0022781,441.25,342.8781814
281.18,69.04,1008.19,49.72,2914.243259,828.8118755,2385.161554,522.2095711,114.0071752,441.26,342.8934838
277.5,65.59,1011.23,65.37,2914.281873,828.821758,2385.192199,522.2341675,114.0118005,441.27,342.9087142
273.35,71.85,1009.32,73.48,2914.318796,828.8315878,2385.222704,522.2590422,114.016681,441.28,342.9238349
276.62,70.36,1005.15,84.99,2914.357369,828.8414219,2385.25311,522.2838925,114.0213515,441.28,342.9389713
276.13,47.93,1002.81,66.19,2914.397383,828.8513023,2385.28277,522.3086513,114.026119,441.28,342.953903
274.23,56.89,1012.32,68.04,2914.434471,828.8611309,2385.311691,522.3333684,114.0307643,441.29,342.9681236
276.67,59.44,1012.01,58.83,2914.473031,828.8710141,2385.342103,522.3580277,114.0353177,441.29,342.9830396
275.18,47.93,1002.92,60.33,2914.508864,828.8808684,2385.371121,522.3825825,114.0400338,441.29,342.9974684
273.56,67.79,1010.14,89.72,2914.548544,828.8907564,2385.40083,522.4072939,114.04485,441.29,343.0118282
274.77,69.71,1009.86,85.56,2914.587,828.9006212,2385.430597,522.4319623,114.0498842,441.29,343.0269597
274.23,56.89,1012.32,68.04,2914.624515,828.9105049,2385.459665,522.4565867,114.0547629,441.29,343.0421499
275.45,57.32,1011.7,47.09,2914.66685,828.9203447,2385.489137,522.4813768,114.0595845,441.3,343.0567703
272.38,63.31,1014.76,73.8,2914.70826,828.9302093,2385.51878,522.5060028,114.0641741,441.3,343.0713553
278.75,64.84,1009.61,58.24,2914.747547,828.9401059,2385.548957,522.5309063,114.0690765,441.3,343.0865487
277.58,65.27,1013.51,50.43,2914.785803,828.9499974,2385.576842,522.5556251,114.0739637,441.3,343.1009046
275.01,59.54,1007.91,80.93,2914.826644,828.9598294,2385.606983,522.5803976,114.0789448,441.3,343.1154362
277.77,63.9,1013.62,51.43,2914.864441,828.969718,2385.637041,522.6050863,114.0836991,441.3,343.1301898
275.45,57.32,1011.7,47.09,2914.902388,828.9795729,2385.666623,522.6296676,114.0883855,441.3,343.1450509
272.1,58.33,1013.71,69.09,2914.942238,828.9894544,2385.694756,522.6544571,114.0931568,441.31,343.1600473
272.06,59.39,1015.26,85.04,2914.984664,828.9992827,2385.724585,522.6792839,114.097825,441.31,343.1752999
280.24,73.9,1006.74,56.39,2915.020534,829.0091773,2385.753216,522.7041956,114.1023945,441.31,343.1902012
277.88,62.66,1009.51,56.44,2915.06086,829.0190459,2385.781229,522.7289199,114.1073921,441.32,343.2052972
276.08,57.32,1012.2,47.06,2915.103108,829.0289132,2385.811174,522.7536834,114.112313,441.32,343.2199372
278.64,73.4,1011.48,52.84,2915.138756,829.0387791,2385.841603,522.7783402,114.117326,441.32,343.2342019
275.99,59.54,1007.78,74.48,2915.178957,829.0486095,2385.870771,522.80295,114.122147,441.32,343.2492707
277.16,65.61,1014.21,47.93,2915.219852,829.0584857,2385.899693,522.827862,114.1270413,441.33,343.2642761
274.98,58.98,1010.34,78.56,2915.260758,829.0683592,2385.927475,522.8527375,114.1317927,441.33,343.278647
272.26,60.37,1008.14,92.37,2915.298306,829.0782048,2385.956951,522.8773282,114.1367074,441.33,343.2931216
274.09,73.68,1014.93,94.55,2915.338923,829.0880399,2385.986886,522.9019318,114.1416812,441.34,343.3074014
274.46,61.9,1013.88,87.16,2915.381028,829.0978988,2386.015847,522.9268238,114.146418,441.34,343.3217832
274.8,66.51,1016.74,65.72,2915.42192,829.1077895,2386.043765,522.9513776,114.1513185,441.34,343.3363834
274.09,73.68,1014.93,94.55,2915.462506,829.1176877,2386.073565,522.9762746,114.1559709,441.34,343.3512904
273.24,63.76,1010.1,79.16,2915.501232,829.1275564,2386.10134,523.0010015,114.1609572,441.35,343.3654322
275.67,69.88,1007.84,83.32,2915.537523,829.1374234,2386.131362,523.0255424,114.1656659,441.35,343.3797802
281.7,76.09,1007.06,72.39,2915.57925,829.1473094,2386.161775,523.0501134,114.1706696,441.36,343.3950401
278.37,72.86,1004.81,53.52,2915.615699,829.1571753,2386.189721,523.0749819,114.175692,441.37,343.4095302
278.16,70.72,1009.81,65.32,2915.652359,829.1670734,2386.217867,523.0998368,114.1802916,441.37,343.4247306
277.05,59.15,1012.83,56.31,2915.692602,829.1769089,2386.247277,523.1244575,114.1849536,441.39,343.4387814
274.43,58.95,1017.18,57.73,2915.729959,829.186807,2386.276081,523.1491323,114.189844,441.4,343.454007
274.49,65.06,1014.07,63.32,2915.771943,829.1966359,2386.304909,523.1737077,114.1945153,441.4,343.469045
268.94,46.93,1010.22,75.45,2915.814218,829.2065328,2386.333207,523.1983303,114.199318,441.41,343.4831052
279.9,64.79,1016.9,48.24,2915.853165,829.2164048,2386.363599,523.2228964,114.2039446,441.41,343.497336
271.41,56.9,1007.03,79.41,2915.889163,829.2262621,2386.392916,523.2474628,114.2086656,441.41,343.5125639
271.41,56.9,1007.03,79.41,2915.926227,829.2361145,2386.421712,523.2722472,114.2134755,441.41,343.5273295
275.69,57.32,1012.34,44.18,2915.96718,829.245981,2386.450893,523.2970393,114.2180583,441.43,343.5418831
273.39,63.94,1010.54,89.94,2916.006982,829.2558678,2386.480865,523.3216728,114.2229736,441.44,343.5572008
273.08,61.86,1013.44,84.64,2916.048467,829.2657011,2386.508771,523.3463469,114.2279239,441.44,343.5724918
277.39,67.07,1006.17,58.2,2916.086387,829.2755401,2386.539039,523.3710529,114.23254,441.45,343.5876141
274.99,51.43,1006.95,79.63,2916.122805,829.2853949,2386.568469,523.395946,114.2373821,441.45,343.6020579
273.42,58.79,1009.74,81.54,2916.159047,829.2952646,2386.596248,523.4204696,114.2419645,441.46,343.6161574
276.12,63.94,1017.97,44.81,2916.198503,829.3051035,2386.624798,523.4451927,114.2466427,441.46,343.6310845
272.68,70.47,1010.86,82.8,2916.234181,829.3149541,2386.653295,523.4697999,114.2514104,441.47,343.6451221
272.38,71.85,1009.56,74.91,2916.271305,829.3248437,2386.683866,523.4943788,114.2562194,441.47,343.659777
275.23,61.86,1013,76.18,2916.311465,829.3346891,2386.71259,523.5189792,114.2608485,441.48,343.6744781
276.41,65.59,1010.69,73.78,2916.349137,829.3445442,2386.740599,523.5435922,114.2654054,441.49,343.6888001
274.12,51.43,1006.55,83.77,2916.386981,829.3544059,2386.7695,523.5681986,114.2702925,441.49,343.7040471
275.32,63.77,1014.55,74.69,2916.424442,829.3643005,2386.798401,523.5931095,114.2748973,441.5,343.718538
273.23,63.31,1012.52,75.1,2916.462231,829.374189,2386.82688,523.6176601,114.279606,441.5,343.733237
279.92,69.75,1009.12,67.15,2916.499515,829.3840719,2386.85666,523.6424779,114.2842976,441.5,343.748373
280.6,72.29,1010.54,41.52,2916.536732,829.3939538,2386.887253,523.667073,114.2889829,441.5,343.7625446
275.39,58.79,1015.85,62.59,2916.578188,829.4037975,2386.915724,523.6916171,114.2937996,441.51,343.7773635
278.3,64.33,1011.23,68.88,2916.617683,829.4136869,2386.943439,523.7164189,114.2987478,441.51,343.7915811
279.78,65.74,1012.13,44.96,2916.654397,829.4235362,2386.971443,523.7413279,114.3036095,441.51,343.8065685
275.11,56.89,1013.33,67.31,2916.696444,829.4334127,2387.000687,523.766041,114.3082689,441.51,343.821124
270.3,67.32,1013.49,80.9,2916.733282,829.4433072,2387.03067,523.7906332,114.3131094,441.51,343.8352706
272.41,70.98,1005.67,95.03,2916.774301,829.4532018,2387.058924,523.8154723,114.3180921,441.51,343.8505546
272.41,70.98,1005.67,95.03,2916.814145,829.46304,2387.087378,523.8402843,114.3227484,441.51,343.8655785
271.96,71.85,1009.38,75.98,2916.856563,829.4729306,2387.116304,523.8650474,114.3277833,441.52,343.8803078
278.44,74.93,1013.88,52,2916.892653,829.4828133,2387.146145,523.8897837,114.3324184,441.52,343.8950194
276.1,66.25,1009.25,84.52,2916.928892,829.4926476,2387.175468,523.914679,114.337004,441.53,343.9097826
273.97,68.67,1006.63,76.83,2916.965432,829.5025197,2387.206077,523.9394385,114.3417476,441.53,343.9247266
273.68,68.12,1011.18,72.45,2917.007966,829.5124112,2387.234632,523.9643243,114.3465715,441.54,343.9393595
274.88,63.31,1014.23,55.76,2917.049813,829.522295,2387.264197,523.9891927,114.3513991,441.54,343.9543223
276.68,49.02,1008.4,68.01,2917.089104,829.5321767,2387.292864,524.013741,114.3563086,441.54,343.9683909
270.03,69.45,1013.47,86.66,2917.130859,829.5420145,2387.320706,524.0384396,114.3612207,441.54,343.9831854
273.77,51.43,1006.67,84.09,2917.171635,829.5518979,2387.349629,524.0632414,114.3661154,441.54,343.9979781
